ttl_s,network_delay_s,params,complexity,accepted,false_rejection,replay_window_exposure_s,canonicalization_ms,signature_ms,verification_ms,server_latency_ms,end_to_end_latency_ms,concurrent_requests
60,5,5,flat,True,False,60,0.006290999999991609,0.003083999999986542,0.0023330000000210127,0.014791999999985705,5000.014792,50
60,5,5,flat,True,False,60,0.005290999999990609,0.002291999999987082,0.0021669999999973655,0.012374999999981151,5000.012375,50
60,5,5,flat,True,False,60,0.006875000000017284,0.00379200000000246,0.0024170000000045544,0.016540999999981043,5000.016541,50
60,5,5,flat,True,False,60,0.0047910000000039865,0.002332999999993257,0.0022080000000035405,0.011750000000004812,5000.01175,50
60,5,5,flat,True,False,60,0.005791000000004987,0.00279200000000146,0.002250000000009189,0.013542000000005272,5000.013542,50
60,5,5,flat,True,False,60,0.005665999999987514,0.0027079999999901627,0.0022080000000035405,0.013375000000009907,5000.013375,50
60,5,5,flat,True,False,60,0.004583999999974164,0.0022080000000035405,0.002124999999991717,0.011125000000000718,5000.011125,50
60,5,5,flat,True,False,60,0.00479200000000346,0.002500000000016378,0.0021250000000194724,0.011750000000004812,5000.01175,50
60,5,5,nested,True,False,60,0.007499999999993623,0.0029999999999752447,0.002332999999993257,0.019959000000013827,5000.019959,50
60,5,5,nested,True,False,60,0.012291000000025365,0.005332999999996257,0.002709000000017392,0.029874999999984775,5000.029875,50
60,5,5,nested,True,False,60,0.005916999999994177,0.002209000000003014,0.002124999999991717,0.016125000000005718,5000.016125,50
60,5,5,nested,True,False,60,0.00679200000000546,0.0023749999999989058,0.002291999999987082,0.017708000000005164,5000.017708,50
60,5,5,nested,True,False,60,0.0075419999999992715,0.0026669999999839877,0.002291999999987082,0.01887500000000153,5000.018875,50
60,5,5,nested,True,False,60,0.006500000000020378,0.0023749999999989058,0.0023749999999989058,0.017415999999992327,5000.017416,50
60,5,5,nested,True,False,60,0.009041999999986894,0.004209000000005014,0.0026250000000060947,0.02370799999998341,5000.023708,50
60,5,5,nested,True,False,60,0.008000000000008,0.0031669999999983656,0.0023339999999927308,0.020500000000006624,5000.0205,50
60,5,5,nested,True,False,60,0.0062910000000193644,0.0024580000000107294,0.0022080000000035405,0.017084000000000543,5000.017084,50
60,5,5,nested,True,False,60,0.0060000000000060005,0.002250000000009189,0.002124999999991717,0.016332999999979503,5000.016333,50
60,5,20,flat,True,False,60,0.007249999999986434,0.0023749999999989058,0.002250000000009189,0.018416000000021082,5000.018416,50
60,5,20,flat,True,False,60,0.008290999999993609,0.002833999999979353,0.0024170000000045544,0.021082999999977314,5000.021083,50
60,5,20,flat,True,False,60,0.007124999999996717,0.0023749999999989058,0.002250000000009189,0.018375000000014907,5000.018375,50
60,5,20,flat,True,False,60,0.009999999999982245,0.003541999999995271,0.0024160000000050808,0.02462500000000034,5000.024625,50
60,5,20,flat,True,False,60,0.007499999999993623,0.0024170000000045544,0.0022499999999814335,0.01912500000000872,5000.019125,50
60,5,20,flat,True,False,60,0.007000000000007001,0.0024170000000045544,0.002291999999987082,0.018292000000003084,5000.018292,50
60,5,20,flat,True,False,60,0.009750000000002812,0.003833000000008635,0.0026250000000060947,0.02433300000001526,5000.024333,50
60,5,20,flat,True,False,60,0.008249999999987434,0.0030000000000030003,0.002457999999982974,0.021250000000000435,5000.02125,50
60,5,20,flat,True,False,60,0.00758400000000492,0.0024170000000045544,0.0022080000000035405,0.019415999999994327,5000.019416,50
60,5,20,flat,True,False,60,0.007582999999977691,0.0026250000000060947,0.002250000000009189,0.0194169999999938,5000.019417,50
60,5,20,nested,True,False,60,0.008665999999990515,0.002457999999982974,0.0023749999999989058,0.02808399999998379,5000.028084,50
60,5,20,nested,True,False,60,0.008665999999990515,0.0024999999999886224,0.002332999999993257,0.028624999999976586,5000.028625,50
60,5,20,nested,True,False,60,0.009916999999998177,0.003083999999986542,0.0025409999999947974,0.03170900000001864,5000.031709,50
60,5,20,nested,True,False,60,0.008499999999994623,0.002457999999982974,0.0022499999999814335,0.027749999999993058,5000.02775,50
60,5,20,nested,True,False,60,0.011375000000007907,0.004000000000004,0.0023749999999989058,0.03491599999999595,5000.034916,50
60,5,20,nested,True,False,60,0.00879200000000746,0.002500000000016378,0.0023339999999927308,0.0289579999999956,5000.028958,50
60,5,20,nested,True,False,60,0.008625000000012095,0.002541999999994271,0.002332999999993257,0.028583999999998166,5000.028584,50
60,5,20,nested,True,False,60,0.009000000000009,0.0024580000000107294,0.002332999999993257,0.029374999999998153,5000.029375,50
60,5,20,nested,True,False,60,0.010249999999989434,0.0029579999999973516,0.002459000000010203,0.032082999999988315,5000.032083,50
60,5,20,nested,True,False,60,0.009625000000013095,0.0029579999999973516,0.0023749999999989058,0.03124999999998268,5000.03125,50
60,5,50,flat,True,False,60,0.01129099999999661,0.0027499999999958114,0.002583000000000446,0.032458000000012976,5000.032458,50
60,5,50,flat,True,False,60,0.011917000000000177,0.00279200000000146,0.0027080000000179183,0.033458999999985695,5000.033459,50
60,5,50,flat,True,False,60,0.011375000000007907,0.0027499999999958114,0.0027079999999901627,0.03233399999999498,5000.032334,50
60,5,50,flat,True,False,60,0.013999999999986246,0.003916000000020459,0.0028340000000071086,0.03799999999998249,5000.038,50
60,5,50,flat,True,False,60,0.012665999999994515,0.003333999999993731,0.00279200000000146,0.03575000000000106,5000.03575,50
60,5,50,flat,True,False,60,0.011665999999993515,0.0027499999999958114,0.0026660000000122697,0.032874999999987775,5000.032875,50
60,5,50,flat,True,False,60,0.011666999999992989,0.0027910000000019863,0.0026250000000060947,0.032624999999980586,5000.032625,50
60,5,50,flat,True,False,60,0.014708000000002164,0.004625000000008095,0.0029579999999973516,0.039666999999993235,5000.039667,50
60,5,50,flat,True,False,60,0.012999999999985246,0.003541999999995271,0.002750000000023567,0.036874999999991775,5000.036875,50
60,5,50,flat,True,False,60,0.011874999999994529,0.00279200000000146,0.0027499999999958114,0.033124999999994964,5000.033125,50
60,5,50,nested,True,False,60,0.013041999999990894,0.0029169999999911767,0.0027499999999958114,0.05250000000001087,5000.0525,50
60,5,50,nested,True,False,60,0.01462499999999034,0.0034999999999896225,0.0027499999999958114,0.05458299999999694,5000.054583,50
60,5,50,nested,True,False,60,0.015833999999992354,0.004166999999999366,0.0030000000000030003,0.058582999999973184,5000.058583,50
60,5,50,nested,True,False,60,0.014792000000013461,0.0034580000000117295,0.0027499999999958114,0.056749999999994305,5000.05675,50
60,5,50,nested,True,False,60,0.013790999999985232,0.0030000000000030003,0.0027079999999901627,0.051333000000014506,5000.051333,50
60,5,50,nested,True,False,60,0.015458999999995449,0.004541999999996271,0.002958000000025107,0.057707999999989656,5000.057708,50
60,5,50,nested,True,False,60,0.012749999999978057,0.002833000000007635,0.0027089999999896364,0.050167000000017614,5000.050167,50
60,5,50,nested,True,False,60,0.013166000000008893,0.0028750000000132836,0.0026250000000060947,0.052207999999998034,5000.052208,50
60,5,50,nested,True,False,60,0.013249999999992434,0.002959000000024581,0.0027499999999958114,0.051749999999989305,5000.05175,50
60,5,50,nested,True,False,60,0.01283299999998988,0.0027910000000019863,0.0025839999999999197,0.05208300000000832,5000.052083,50
60,30,5,flat,True,False,60,0.008457999999988974,0.0046670000000137435,0.002583000000000446,0.020041999999997895,30000.020042,1
60,30,5,flat,True,False,60,0.007374999999976151,0.004291999999989082,0.0024580000000107294,0.017499999999975868,30000.0175,1
60,30,5,flat,True,False,60,0.012333999999974976,0.004292000000016838,0.0024160000000050808,0.021790999999993232,30000.021791,1
60,30,5,flat,True,False,60,0.00558400000000292,0.003250000000010189,0.0023339999999927308,0.01408299999999807,30000.014083,1
60,30,5,flat,True,False,60,0.005041000000011175,0.0024999999999886224,0.002291999999987082,0.01204200000001765,30000.012042,1
60,30,5,flat,True,False,60,0.004916999999993177,0.0023750000000266613,0.0022080000000035405,0.011874999999994529,30000.011875,1
60,30,5,flat,True,False,60,0.004875000000015284,0.0023339999999927308,0.002250000000009189,0.011750000000004812,30000.01175,1
60,30,5,flat,True,False,60,0.0047499999999978115,0.0023749999999989058,0.0022499999999814335,0.011625000000015095,30000.011625,1
60,30,5,flat,True,False,60,0.0047499999999978115,0.0023339999999927308,0.002250000000009189,0.011749999999977057,30000.01175,1
60,30,5,flat,True,False,60,0.004666999999985988,0.002291999999987082,0.0021669999999973655,0.011457999999991975,30000.011458,1
60,30,5,nested,True,False,60,0.008499999999994623,0.0034170000000055545,0.0023339999999927308,0.02191700000001018,30000.021917,1
60,30,5,nested,True,False,60,0.007333999999997731,0.0031250000000204725,0.0022920000000148377,0.019582999999989692,30000.019583,1
60,30,5,nested,True,False,60,0.006667000000015744,0.0024580000000107294,0.002291000000015364,0.017791999999988706,30000.017792,1
60,30,5,nested,True,False,60,0.0063329999999972575,0.0023749999999989058,0.002209000000003014,0.016833000000021636,30000.016833,1
60,30,5,nested,True,False,60,0.006207999999979785,0.002457999999982974,0.0022499999999814335,0.016999999999989246,30000.017,1
60,30,5,nested,True,False,60,0.006083000000017824,0.0023749999999989058,0.002250000000009189,0.016541999999980517,30000.016542,1
60,30,5,nested,True,False,60,0.006124999999995717,0.0023749999999989058,0.0021669999999973655,0.016583000000014447,30000.016583,1
60,30,5,nested,True,False,60,0.006166000000001892,0.0023749999999989058,0.0022080000000035405,0.01687499999999953,30000.016875,1
60,30,5,nested,True,False,60,0.006334000000024487,0.0023749999999989058,0.002207999999975785,0.016958000000011353,30000.016958,1
60,30,5,nested,True,False,60,0.006166000000001892,0.0022920000000148377,0.002250000000009189,0.01683299999999388,30000.016833,1
60,30,20,flat,True,False,60,0.011083999999994543,0.004375000000000906,0.0027080000000179183,0.026666000000008516,30000.026666,1
60,30,20,flat,True,False,60,0.009417000000011555,0.003374999999999906,0.002583000000000446,0.02333300000001426,30000.023333,1
60,30,20,flat,True,False,60,0.008041000000014176,0.0027080000000179183,0.0023749999999989058,0.020583000000018448,30000.020583,1
60,30,20,flat,True,False,60,0.0076249999999833395,0.002583000000000446,0.0023749999999989058,0.019791999999990706,30000.019792,1
60,30,20,flat,True,False,60,0.007458999999987448,0.0024999999999886224,0.0023339999999927308,0.019292000000004084,30000.019292,1
60,30,20,flat,True,False,60,0.007415999999982326,0.002457999999982974,0.0023339999999927308,0.019249999999998435,30000.01925,1
60,30,20,flat,True,False,60,0.007332999999998258,0.002500000000016378,0.002250000000009189,0.019124999999980963,30000.019125,1
60,30,20,flat,True,False,60,0.007290999999992609,0.0024160000000050808,0.0023339999999927308,0.019082999999975314,30000.019083,1
60,30,20,flat,True,False,60,0.007292000000019838,0.0024170000000045544,0.002291999999987082,0.018958000000013353,30000.018958,1
60,30,20,flat,True,False,60,0.0072500000000141895,0.0024160000000050808,0.0022909999999876085,0.018833999999995354,30000.018834,1
60,30,20,nested,True,False,60,0.011666999999992989,0.003957999999998352,0.0026670000000117433,0.03562500000001134,30000.035625,1
60,30,20,nested,True,False,60,0.010708999999997637,0.003250000000010189,0.0025409999999947974,0.03274999999999806,30000.03275,1
60,30,20,nested,True,False,60,0.009666999999990988,0.002624999999978339,0.0023749999999989058,0.030082999999986315,30000.030083,1
60,30,20,nested,True,False,60,0.009082999999993069,0.0025839999999999197,0.0023749999999989058,0.02891599999998995,30000.028916,1
60,30,20,nested,True,False,60,0.008750000000001812,0.0025839999999999197,0.0024580000000107294,0.028791999999999707,30000.028792,1
60,30,20,nested,True,False,60,0.008915999999997704,0.0024999999999886224,0.002332999999993257,0.028958999999995072,30000.028959,1
60,30,20,nested,True,False,60,0.00879200000000746,0.002457999999982974,0.002332999999993257,0.028624999999976586,30000.028625,1
60,30,20,nested,True,False,60,0.008833000000013635,0.0024580000000107294,0.0023330000000210127,0.028749999999994058,30000.02875,1
60,30,20,nested,True,False,60,0.008750000000001812,0.0024999999999886224,0.0023330000000210127,0.02849999999998687,30000.0285,1
60,30,20,nested,True,False,60,0.008791999999979705,0.002457999999982974,0.002332999999993257,0.028749999999994058,30000.02875,1
60,30,50,flat,True,False,60,0.015665999999997515,0.004333000000023013,0.0030000000000030003,0.04000000000001225,30000.04,1
60,30,50,flat,True,False,60,0.013125000000002718,0.003624999999979339,0.0027079999999901627,0.03616600000000414,30000.036166,1
60,30,50,flat,True,False,60,0.012333000000003258,0.0030000000000030003,0.0026670000000117433,0.03620799999998203,30000.036208,1
60,30,50,flat,True,False,60,0.011999999999984245,0.0029169999999911767,0.00279200000000146,0.03345799999998622,30000.033458,1
60,30,50,flat,True,False,60,0.011833999999988354,0.0028750000000132836,0.002624999999978339,0.03337500000000215,30000.033375,1
60,30,50,flat,True,False,60,0.011707999999999164,0.002874999999985528,0.0027079999999901627,0.03308399999998879,30000.033084,1
60,30,50,flat,True,False,60,0.011707999999999164,0.0027910000000019863,0.0026250000000060947,0.032666999999986235,30000.032667,1
60,30,50,flat,True,False,60,0.011499999999997623,0.0027499999999958114,0.0026250000000060947,0.032708000000020165,30000.032708,1
60,30,50,flat,True,False,60,0.011499999999997623,0.0027910000000019863,0.0026660000000122697,0.032666999999986235,30000.032667,1
60,30,50,flat,True,False,60,0.011499999999997623,0.002833999999979353,0.002583000000000446,0.032624999999980586,30000.032625,1
60,30,50,nested,True,False,60,0.021292000000006084,0.0053749999999741505,0.0032499999999824336,0.06712500000000121,30000.067125,1
60,30,50,nested,True,False,60,0.0164169999999908,0.004042000000009649,0.003042000000008649,0.058083999999986036,30000.058084,1
60,30,50,nested,True,False,60,0.014417000000016555,0.003209000000004014,0.0027910000000019863,0.054125000000015966,30000.054125,1
60,30,50,nested,True,False,60,0.013458999999993448,0.0030000000000030003,0.0027499999999958114,0.0523749999999934,30000.052375,1
60,30,50,nested,True,False,60,0.013333000000004258,0.0027910000000019863,0.0025839999999999197,0.05150000000000987,30000.0515,1
60,30,50,nested,True,False,60,0.012791999999983705,0.00279200000000146,0.002583000000000446,0.0499580000000166,30000.049958,1
60,30,50,nested,True,False,60,0.012708000000000164,0.0027910000000019863,0.002665999999984514,0.049749999999987304,30000.04975,1
60,30,50,nested,True,False,60,0.012708999999999637,0.0027499999999958114,0.0026250000000060947,0.04979199999999295,30000.049792,1
60,30,50,nested,True,False,60,0.012459000000020204,0.00279200000000146,0.002541999999994271,0.049499999999980115,30000.0495,1
60,30,50,nested,True,False,60,0.01245800000002073,0.0028750000000132836,0.002583000000000446,0.04929100000000686,30000.049291,1
60,30,5,flat,True,False,60,0.0047080000000199185,0.002291999999987082,0.002124999999991717,0.011750000000004812,30000.01175,10
60,30,5,flat,True,False,60,0.005749999999998812,0.0027499999999958114,0.002250000000009189,0.013790999999985232,30000.013791,10
60,30,5,flat,True,False,60,0.00479200000000346,0.0023749999999989058,0.002209000000003014,0.011667000000020744,30000.011667,10
60,30,5,flat,True,False,60,0.0050419999999828935,0.002332999999993257,0.002209000000003014,0.012207999999985786,30000.012208,10
60,30,5,flat,True,False,60,0.007167000000002366,0.004000000000004,0.002500000000016378,0.01687499999999953,30000.016875,10
60,30,5,flat,True,False,60,0.0047910000000039865,0.0022499999999814335,0.0023339999999927308,0.011749999999977057,30000.01175,10
60,30,5,flat,True,False,60,0.005709000000020392,0.002915999999991703,0.0022080000000035405,0.014125000000003718,30000.014125,10
60,30,5,flat,True,False,60,0.004874999999987528,0.0024160000000050808,0.0021669999999973655,0.012000000000012001,30000.012,10
60,30,5,flat,True,False,60,0.004540999999996798,0.002209000000003014,0.002083000000013824,0.011041999999988894,30000.011042,10
60,30,5,flat,True,False,60,0.006459000000014203,0.0032080000000045406,0.0023340000000204864,0.014999999999987246,30000.015,10
60,30,5,nested,True,False,60,0.0060000000000060005,0.002332999999993257,0.002250000000009189,0.016583000000014447,30000.016583,10
60,30,5,nested,True,False,60,0.006125000000023473,0.002459000000010203,0.002250000000009189,0.016999999999989246,30000.017,10
60,30,5,nested,True,False,60,0.006542000000026027,0.0024999999999886224,0.002291999999987082,0.017583000000015447,30000.017583,10
60,30,5,nested,True,False,60,0.005915999999994703,0.0022909999999876085,0.0022080000000035405,0.01629100000000161,30000.016291,10
60,30,5,nested,True,False,60,0.007083999999990542,0.0027499999999958114,0.0022499999999814335,0.01887500000000153,30000.018875,10
60,30,5,nested,True,False,60,0.007791999999978705,0.0034999999999896225,0.002415999999977325,0.020999999999993246,30000.021,10
60,30,5,nested,True,False,60,0.006124999999995717,0.0023749999999989058,0.002209000000003014,0.01683299999999388,30000.016833,10
60,30,5,nested,True,False,60,0.008875000000019284,0.00379200000000246,0.0025409999999947974,0.023207999999996787,30000.023208,10
60,30,5,nested,True,False,60,0.006167000000001366,0.0023330000000210127,0.002209000000003014,0.016791999999987706,30000.016792,10
60,30,5,nested,True,False,60,0.008542000000000272,0.003541999999995271,0.0023749999999989058,0.022749999999988058,30000.02275,10
60,30,20,flat,True,False,60,0.007292000000019838,0.0025409999999947974,0.0022909999999876085,0.01920899999999226,30000.019209,10
60,30,20,flat,True,False,60,0.007207999999980785,0.002332999999993257,0.002209000000003014,0.018249999999997435,30000.01825,10
60,30,20,flat,True,False,60,0.010082999999994069,0.003707999999991163,0.0025409999999947974,0.024666000000006516,30000.024666,10
60,30,20,flat,True,False,60,0.007916999999996177,0.002457999999982974,0.002457999999982974,0.019958000000014353,30000.019958,10
60,30,20,flat,True,False,60,0.00937499999997815,0.003333999999993731,0.0024999999999886224,0.02308300000000707,30000.023083,10
60,30,20,flat,True,False,60,0.007000000000007001,0.002291000000015364,0.0022080000000035405,0.01804099999999642,30000.018041,10
60,30,20,flat,True,False,60,0.009500000000023379,0.0029160000000194586,0.0024999999999886224,0.02266700000000399,30000.022667,10
60,30,20,flat,True,False,60,0.00783299999998488,0.0025409999999947974,0.0023749999999989058,0.019708000000007164,30000.019708,10
60,30,20,flat,True,False,60,0.015292000000000083,0.0062919999999910825,0.0029579999999973516,0.03537500000000415,30000.035375,10
60,30,20,flat,True,False,60,0.008999999999981245,0.0032080000000045406,0.002541999999994271,0.022582999999992692,30000.022583,10
60,30,20,nested,True,False,60,0.00862499999998434,0.002415999999977325,0.002250000000009189,0.027749999999993058,30000.02775,10
60,30,20,nested,True,False,60,0.00962499999998534,0.002874999999985528,0.0023749999999989058,0.030584000000000167,30000.030584,10
60,30,20,nested,True,False,60,0.008541000000000798,0.0023339999999927308,0.0022080000000035405,0.027790999999999233,30000.027791,10
60,30,20,nested,True,False,60,0.00825000000001519,0.002459000000010203,0.0022080000000035405,0.027084000000010544,30000.027084,10
60,30,20,nested,True,False,60,0.009417000000011555,0.0029160000000194586,0.0025409999999947974,0.03116599999999914,30000.031166,10
60,30,20,nested,True,False,60,0.010750000000003812,0.003291000000016364,0.0024580000000107294,0.03345799999998622,30000.033458,10
60,30,20,nested,True,False,60,0.011957999999978597,0.004332999999995257,0.0029169999999911767,0.03725000000001644,30000.03725,10
60,30,20,nested,True,False,60,0.008457999999988974,0.0023749999999989058,0.0022080000000035405,0.027334000000017733,30000.027334,10
60,30,20,nested,True,False,60,0.008332999999999258,0.0023749999999989058,0.002332999999993257,0.027834000000004355,30000.027834,10
60,30,20,nested,True,False,60,0.008875000000019284,0.0024580000000107294,0.002291000000015364,0.028666999999982234,30000.028667,10
60,30,50,flat,True,False,60,0.013499999999999623,0.003957999999998352,0.0027499999999958114,0.037290999999994856,30000.037291,10
60,30,50,flat,True,False,60,0.01129099999999661,0.0027910000000019863,0.0025409999999947974,0.03237500000000115,30000.032375,10
60,30,50,flat,True,False,60,0.01120899999998426,0.0027079999999901627,0.0024999999999886224,0.031458000000011976,30000.031458,10
60,30,50,flat,True,False,60,0.01408299999999807,0.003999999999976245,0.0027079999999901627,0.03795900000000407,30000.037959,10
60,30,50,flat,True,False,60,0.011375000000007907,0.0027919999999737044,0.002541999999994271,0.031916999999992424,30000.031917,10
60,30,50,flat,True,False,60,0.011542000000003272,0.00279200000000146,0.002541999999994271,0.03208300000001607,30000.032083,10
60,30,50,flat,True,False,60,0.012750000000005812,0.013665999999995515,0.0026669999999839877,0.04520799999999103,30000.045208,10
60,30,50,flat,True,False,60,0.011167000000006366,0.0032499999999824336,0.002583000000000446,0.03379199999997695,30000.033792,10
60,30,50,flat,True,False,60,0.019292000000004084,0.004208000000005541,0.00279200000000146,0.04375000000000906,30000.04375,10
60,30,50,flat,True,False,60,0.011708999999998637,0.0027080000000179183,0.0025409999999947974,0.03216699999999961,30000.032167,10
60,30,50,nested,True,False,60,0.012917000000001178,0.0027080000000179183,0.0025409999999947974,0.04925000000000068,30000.04925,10
60,30,50,nested,True,False,60,0.01362499999998934,0.0030829999999870683,0.0026250000000060947,0.05304100000000367,30000.053041,10
60,30,50,nested,True,False,60,0.012542000000004272,0.0027080000000179183,0.002541999999994271,0.04929100000000686,30000.049291,10
60,30,50,nested,True,False,60,0.013083999999996543,0.0030000000000030003,0.002583000000000446,0.0523749999999934,30000.052375,10
60,30,50,nested,True,False,60,0.012457999999992975,0.002665999999984514,0.0024999999999886224,0.04845800000000122,30000.048458,10
60,30,50,nested,True,False,60,0.014500000000000624,0.0037080000000189184,0.0026670000000117433,0.0563749999999974,30000.056375,10
60,30,50,nested,True,False,60,0.012666999999993989,0.0027499999999958114,0.002541999999994271,0.04975000000001506,30000.04975,10
60,30,50,nested,True,False,60,0.012583000000010447,0.0027089999999896364,0.002583000000000446,0.0488339999999976,30000.048834,10
60,30,50,nested,True,False,60,0.012582999999982691,0.0027089999999896364,0.002541999999994271,0.04875000000001406,30000.04875,10
60,30,50,nested,True,False,60,0.016500000000002624,0.004291000000017364,0.0029589999999968253,0.05966700000001324,30000.059667,10
60,30,5,flat,True,False,60,0.004874999999987528,0.0022499999999814335,0.002124999999991717,0.01179200000001046,30000.011792,50
60,30,5,flat,True,False,60,0.0062910000000193644,0.0031669999999983656,0.0023330000000210127,0.01508299999999907,30000.015083,50
60,30,5,flat,True,False,60,0.004499999999990623,0.0022080000000035405,0.002083999999985542,0.011292000000023839,30000.011292,50
60,30,5,flat,True,False,60,0.005375000000001906,0.002709000000017392,0.002291000000015364,0.013249999999992434,30000.01325,50
60,30,5,flat,True,False,60,0.0047499999999978115,0.0024999999999886224,0.0023749999999989058,0.011874999999994529,30000.011875,50
60,30,5,flat,True,False,60,0.005540999999997798,0.0025839999999999197,0.002250000000009189,0.012999999999985246,30000.013,50
60,30,5,flat,True,False,60,0.00479200000000346,0.0024170000000045544,0.0023749999999989058,0.012125000000001718,30000.012125,50
60,30,5,flat,True,False,60,0.004625000000008095,0.002165999999997892,0.002083000000013824,0.011125000000000718,30000.011125,50
60,30,5,flat,True,False,60,0.006707999999994163,0.003500000000017378,0.0024170000000045544,0.015833000000020636,30000.015833,50
60,30,5,flat,True,False,60,0.004625000000008095,0.0021669999999973655,0.002209000000003014,0.011375000000007907,30000.011375,50
60,30,5,nested,True,False,60,0.007041999999984894,0.0027910000000019863,0.0023749999999989058,0.01895899999998507,30000.018959,50
60,30,5,nested,True,False,60,0.006084000000017298,0.0024170000000045544,0.0020829999999860682,0.016500000000002624,30000.0165,50
60,30,5,nested,True,False,60,0.005625000000009095,0.002207999999975785,0.002124999999991717,0.01562499999999134,30000.015625,50
60,30,5,nested,True,False,60,0.008333999999998731,0.003292000000015838,0.0023749999999989058,0.02104200000002665,30000.021042,50
60,30,5,nested,True,False,60,0.0075000000000213785,0.0029169999999911767,0.0023749999999989058,0.01987500000000253,30000.019875,50
60,30,5,nested,True,False,60,0.006208999999979259,0.0023749999999989058,0.0021669999999973655,0.016665999999998515,30000.016666,50
60,30,5,nested,True,False,60,0.0063329999999972575,0.0022499999999814335,0.002124999999991717,0.01683299999999388,30000.016833,50
60,30,5,nested,True,False,60,0.006749999999999812,0.00279200000000146,0.0023749999999989058,0.01862499999999434,30000.018625,50
60,30,5,nested,True,False,60,0.006500000000020378,0.0024160000000050808,0.002209000000003014,0.0174169999999918,30000.017417,50
60,30,5,nested,True,False,60,0.005915999999994703,0.0022080000000035405,0.002124999999991717,0.016083999999999543,30000.016084,50
60,30,20,flat,True,False,60,0.007292000000019838,0.0024580000000107294,0.002332999999993257,0.019167000000014367,30000.019167,50
60,30,20,flat,True,False,60,0.007167000000002366,0.0024170000000045544,0.0022499999999814335,0.01883299999999588,30000.018833,50
60,30,20,flat,True,False,60,0.007874999999990528,0.0028340000000071086,0.0023749999999989058,0.020917000000009178,30000.020917,50
60,30,20,flat,True,False,60,0.008499999999994623,0.003292000000015838,0.002459000000010203,0.022374999999991152,30000.022375,50
60,30,20,flat,True,False,60,0.009124999999998717,0.003583000000001446,0.0026250000000060947,0.023542000000015273,30000.023542,50
60,30,20,flat,True,False,60,0.0074590000000152035,0.002583000000000446,0.0023749999999989058,0.01962499999999534,30000.019625,50
60,30,20,flat,True,False,60,0.0072090000000080146,0.0024160000000050808,0.0023339999999927308,0.018957999999985597,30000.018958,50
60,30,20,flat,True,False,60,0.0075419999999992715,0.002583000000000446,0.0023749999999989058,0.019625000000023096,30000.019625,50
60,30,20,flat,True,False,60,0.01483299999999188,0.004541999999996271,0.002583000000000446,0.029374999999998153,30000.029375,50
60,30,20,flat,True,False,60,0.008874999999991529,0.003042000000008649,0.0024170000000045544,0.02208300000000607,30000.022083,50
60,30,20,nested,True,False,60,0.009750000000002812,0.0026670000000117433,0.0023749999999989058,0.03183300000000888,30000.031833,50
60,30,20,nested,True,False,60,0.009083999999992542,0.002541999999994271,0.002332999999993257,0.029208000000002787,30000.029208,50
60,30,20,nested,True,False,60,0.009500000000023379,0.0026250000000060947,0.0023749999999989058,0.029958999999996072,30000.029959,50
60,30,20,nested,True,False,60,0.009208000000010541,0.002583000000000446,0.0023750000000266613,0.02966599999998376,30000.029666,50
60,30,20,nested,True,False,60,0.010374999999979151,0.003042000000008649,0.0024580000000107294,0.0319579999999986,30000.031958,50
60,30,20,nested,True,False,60,0.00879200000000746,0.0024999999999886224,0.0023749999999989058,0.028791999999999707,30000.028792,50
60,30,20,nested,True,False,60,0.011499999999997623,0.004208000000005541,0.0027499999999958114,0.03558400000000517,30000.035584,50
60,30,20,nested,True,False,60,0.011333000000002258,0.0034999999999896225,0.0023749999999989058,0.04049999999999887,30000.0405,50
60,30,20,nested,True,False,60,0.011625000000015095,0.004375000000000906,0.002541999999994271,0.03570799999999541,30000.035708,50
60,30,20,nested,True,False,60,0.012374999999981151,0.004375000000000906,0.0026670000000117433,0.03679200000000771,30000.036792,50
60,30,50,flat,True,False,60,0.011583000000009447,0.0028340000000071086,0.002624999999978339,0.03258300000000269,30000.032583,50
60,30,50,flat,True,False,60,0.011415999999986326,0.0027079999999901627,0.002541999999994271,0.031874999999986775,30000.031875,50
60,30,50,flat,True,False,60,0.011707999999999164,0.00279200000000146,0.002750000000023567,0.032916999999993424,30000.032917,50
60,30,50,flat,True,False,60,0.013167000000008366,0.003874999999986528,0.0027499999999958114,0.03758299999997994,30000.037583,50
60,30,50,flat,True,False,60,0.012749999999978057,0.0031669999999983656,0.0027499999999958114,0.03520799999998103,30000.035208,50
60,30,50,flat,True,False,60,0.011625000000015095,0.002833000000007635,0.002583000000000446,0.032708000000020165,30000.032708,50
60,30,50,flat,True,False,60,0.011375000000007907,0.0027080000000179183,0.0026670000000117433,0.03199999999997649,30000.032,50
60,30,50,flat,True,False,60,0.01629100000000161,0.004417000000006555,0.002874999999985528,0.04120799999998703,30000.041208,50
60,30,50,flat,True,False,60,0.011375000000007907,0.0027089999999896364,0.0027499999999958114,0.03270799999999241,30000.032708,50
60,30,50,flat,True,False,60,0.012959000000006826,0.003416000000006081,0.002750000000023567,0.03600000000000825,30000.036,50
60,30,50,nested,True,False,60,0.012958000000007353,0.002874999999985528,0.0027079999999901627,0.05125000000000268,30000.05125,50
60,30,50,nested,True,False,60,0.012916999999973422,0.0028750000000132836,0.0027499999999958114,0.050459000000002696,30000.050459,50
60,30,50,nested,True,False,60,0.013917000000002178,0.0031669999999983656,0.0026250000000060947,0.05354200000001752,30000.053542,50
